ID;X;Y;Techno;operateur;dbm;Puissance recue
OP3_4G_825;618001;6753278;4G;OP3;-21;Bonne
OP3_4G_826;619015;6753389;4G;OP3;-79;Bonne
OP3_4G_827;619020;6754717;4G;OP3;-87;Bonne
OP3_4G_828;617871;6755746;4G;OP3;-58;Bonne
OP3_4G_829;618395;6756777;4G;OP3;-65;Bonne
OP3_4G_830;618859;6755216;4G;OP3;-67;Bonne
OP3_4G_831;618969;6755588;4G;OP3;-60;Bonne
OP3_4G_832;619863;6754547;4G;OP3;-36;Bonne
OP3_4G_833;620235;6754618;4G;OP3;-107;Moyenne
OP3_4G_834;619181;6755292;4G;OP3;-83;Bonne
OP3_4G_835;619301;6755083;4G;OP3;-79;Bonne
OP3_4G_836;619298;6755133;4G;OP3;-69;Bonne
OP3_4G_837;619182;6756195;4G;OP3;-58;Bonne
OP3_4G_838;619327;6756153;4G;OP3;-53;Bonne
OP3_4G_839;619519;6756595;4G;OP3;-53;Bonne
OP3_4G_840;619954;6756340;4G;OP3;-27;Bonne
OP3_4G_841;619705;6756624;4G;OP3;-36;Bonne
OP3_4G_842;620066;6756280;4G;OP3;-67;Bonne
OP3_4G_843;620600;6749763;4G;OP3;-57;Bonne
OP3_4G_844;621125;6749722;4G;OP3;-113;Moyenne
OP3_4G_845;621372;6749662;4G;OP3;-97;Moyenne
OP3_4G_846;621451;6752399;4G;OP3;-100;Moyenne
OP3_4G_847;621354;6752833;4G;OP3;-37;Bonne
OP3_4G_848;622376;6751264;4G;OP3;-114;Moyenne
OP3_4G_849;622487;6751311;4G;OP3;-105;Moyenne
OP3_4G_850;622428;6753041;4G;OP3;-67;Bonne
OP3_4G_851;620636;6754205;4G;OP3;-111;Moyenne
OP3_4G_852;620844;6754465;4G;OP3;-110;Moyenne
OP3_4G_853;620738;6754856;4G;OP3;-132;Mauvaise
OP3_4G_854;621057;6754552;4G;OP3;-97;Moyenne
OP3_4G_855;621034;6754986;4G;OP3;-136;Mauvaise
OP3_4G_856;621026;6755678;4G;OP3;-108;Moyenne
OP3_4G_857;621428;6755842;4G;OP3;-140;Mauvaise
OP3_4G_858;621723;6753726;4G;OP3;-63;Bonne
OP3_4G_859;621956;6754708;4G;OP3;-101;Moyenne
OP3_4G_860;622247;6754937;4G;OP3;-107;Moyenne
OP3_4G_861;622588;6754809;4G;OP3;-76;Bonne
OP3_4G_862;622719;6755083;4G;OP3;-55;Bonne
OP3_4G_863;618073;6757773;4G;OP3;-42;Bonne
OP3_4G_864;618046;6758419;4G;OP3;-85;Bonne
OP3_4G_865;618765;6758050;4G;OP3;-88;Bonne
OP3_4G_866;618998;6757804;4G;OP3;-87;Bonne
OP3_4G_867;618481;6759351;4G;OP3;-56;Bonne
OP3_4G_868;617973;6759723;4G;OP3;-47;Bonne
OP3_4G_869;618170;6759592;4G;OP3;-90;Bonne
OP3_4G_870;618284;6760023;4G;OP3;-83;Bonne
OP3_4G_871;618516;6760423;4G;OP3;-75;Bonne
OP3_4G_872;618880;6759175;4G;OP3;-91;Bonne
OP3_4G_873;618720;6760056;4G;OP3;-88;Bonne
OP3_4G_874;619374;6757970;4G;OP3;-25;Bonne
OP3_4G_875;619323;6759319;4G;OP3;-22;Bonne
OP3_4G_876;619762;6759936;4G;OP3;-68;Bonne
OP3_4G_877;620095;6759704;4G;OP3;-82;Bonne
OP3_4G_878;618068;6762062;4G;OP3;-102;Moyenne
OP3_4G_879;618921;6761177;4G;OP3;-104;Moyenne
OP3_4G_880;619169;6761575;4G;OP3;-101;Moyenne
OP3_4G_881;619796;6760850;4G;OP3;-53;Bonne
OP3_4G_882;619827;6760937;4G;OP3;-91;Bonne
OP3_4G_883;619879;6761454;4G;OP3;-26;Bonne
OP3_4G_884;619769;6761945;4G;OP3;-106;Moyenne
OP3_4G_885;621037;6757667;4G;OP3;-70;Bonne
OP3_4G_886;620556;6760443;4G;OP3;-92;Bonne
OP3_4G_887;620823;6760107;4G;OP3;-59;Bonne
OP3_4G_888;621009;6759930;4G;OP3;-33;Bonne
OP3_4G_889;620997;6760186;4G;OP3;-48;Bonne
OP3_4G_890;621058;6760144;4G;OP3;-56;Bonne
OP3_4G_891;621293;6759803;4G;OP3;-99;Moyenne
OP3_4G_892;621694;6757076;4G;OP3;-80;Bonne
OP3_4G_893;622042;6756786;4G;OP3;-111;Moyenne
OP3_4G_894;622234;6756952;4G;OP3;-109;Moyenne
OP3_4G_895;622085;6758878;4G;OP3;-104;Moyenne
OP3_4G_896;620879;6760745;4G;OP3;-31;Bonne
OP3_4G_897;620761;6760979;4G;OP3;-31;Bonne
OP3_4G_898;621002;6760995;4G;OP3;-91;Bonne
OP3_4G_899;621356;6760653;4G;OP3;-35;Bonne
OP3_4G_900;621631;6760765;4G;OP3;-102;Moyenne
OP3_4G_901;621796;6760505;4G;OP3;-121;Mauvaise
OP3_4G_902;621600;6760896;4G;OP3;-96;Moyenne
OP3_4G_903;624438;6743078;4G;OP3;-104;Moyenne
OP3_4G_904;629832;6735412;4G;OP3;-105;Moyenne
OP3_4G_905;627575;6738837;4G;OP3;-74;Bonne
OP3_4G_906;630434;6739594;4G;OP3;-102;Moyenne
OP3_4G_907;630598;6744923;4G;OP3;-96;Moyenne
OP3_4G_908;630427;6748247;4G;OP3;-123;Mauvaise
OP3_4G_909;632335;6748836;4G;OP3;-130;Mauvaise
OP3_4G_910;632346;6749285;4G;OP3;-131;Mauvaise
OP3_4G_911;623079;6752307;4G;OP3;-62;Bonne
OP3_4G_912;623390;6751723;4G;OP3;-98;Moyenne
OP3_4G_913;622829;6754826;4G;OP3;-35;Bonne
OP3_4G_914;623516;6754900;4G;OP3;-62;Bonne
OP3_4G_915;623664;6754304;4G;OP3;-67;Bonne
OP3_4G_916;623868;6754630;4G;OP3;-105;Moyenne
OP3_4G_917;623901;6754741;4G;OP3;-109;Moyenne
OP3_4G_918;623063;6755374;4G;OP3;-106;Moyenne
OP3_4G_919;624198;6755915;4G;OP3;-127;Mauvaise
OP3_4G_920;624306;6756558;4G;OP3;-107;Moyenne
OP3_4G_921;625055;6755493;4G;OP3;-98;Moyenne
OP3_4G_922;627556;6751120;4G;OP3;-88;Bonne
OP3_4G_923;625246;6755330;4G;OP3;-102;Moyenne
OP3_4G_924;625310;6755347;4G;OP3;-97;Moyenne
OP3_4G_925;625767;6755957;4G;OP3;-33;Bonne
OP3_4G_926;626368;6755794;4G;OP3;-99;Moyenne
OP3_4G_927;626477;6756221;4G;OP3;-98;Moyenne
OP3_4G_928;627243;6755441;4G;OP3;-113;Moyenne
OP3_4G_929;623536;6757635;4G;OP3;-126;Mauvaise
OP3_4G_930;623168;6758937;4G;OP3;-123;Mauvaise
OP3_4G_931;623473;6758879;4G;OP3;-98;Moyenne
OP3_4G_932;624037;6758738;4G;OP3;-33;Bonne
OP3_4G_933;625195;6758931;4G;OP3;-93;Bonne
OP3_4G_934;624922;6759875;4G;OP3;-128;Mauvaise
OP3_4G_935;624913;6759976;4G;OP3;-139;Mauvaise
OP3_4G_936;625355;6757477;4G;OP3;-98;Moyenne
OP3_4G_937;626208;6757003;4G;OP3;-101;Moyenne
OP3_4G_938;625255;6759578;4G;OP3;-100;Moyenne
OP3_4G_939;626554;6758374;4G;OP3;-77;Bonne
OP3_4G_940;626896;6757978;4G;OP3;-108;Moyenne
OP3_4G_941;627142;6757590;4G;OP3;-134;Mauvaise
OP3_4G_942;627643;6758177;4G;OP3;-111;Moyenne
OP3_4G_943;626985;6759571;4G;OP3;-82;Bonne
OP3_4G_944;627313;6759697;4G;OP3;-78;Bonne
OP3_4G_945;627932;6750869;4G;OP3;-63;Bonne
OP3_4G_946;629526;6750298;4G;OP3;-38;Bonne
OP3_4G_947;629972;6750217;4G;OP3;-52;Bonne
OP3_4G_948;628211;6754547;4G;OP3;-111;Moyenne
OP3_4G_949;628117;6755525;4G;OP3;-49;Bonne
OP3_4G_950;627750;6756269;4G;OP3;-42;Bonne
OP3_4G_951;628188;6755897;4G;OP3;-36;Bonne
OP3_4G_952;628130;6756637;4G;OP3;-113;Moyenne
OP3_4G_953;628553;6754937;4G;OP3;-55;Bonne
OP3_4G_954;628341;6756063;4G;OP3;-30;Bonne
OP3_4G_955;629363;6755045;4G;OP3;-92;Bonne
OP3_4G_956;628932;6755857;4G;OP3;-81;Bonne
OP3_4G_957;629238;6756249;4G;OP3;-99;Moyenne
OP3_4G_958;630515;6753612;4G;OP3;-127;Mauvaise
OP3_4G_959;630727;6754008;4G;OP3;-98;Moyenne
OP3_4G_960;630682;6755817;4G;OP3;-105;Moyenne
OP3_4G_961;630871;6755499;4G;OP3;-99;Moyenne
OP3_4G_962;631059;6755057;4G;OP3;-112;Moyenne
OP3_4G_963;627908;6757800;4G;OP3;-134;Mauvaise
OP3_4G_964;628317;6757098;4G;OP3;-128;Mauvaise
OP3_4G_965;627985;6759738;4G;OP3;-139;Mauvaise
OP3_4G_966;631762;6758064;4G;OP3;-137;Mauvaise
OP3_4G_967;630977;6761961;4G;OP3;-127;Mauvaise
OP3_4G_968;631494;6761518;4G;OP3;-141;Mauvaise
OP3_4G_969;632456;6763459;4G;OP3;-26;Bonne
OP3_4G_970;632601;6763241;4G;OP3;-49;Bonne
OP3_4G_971;613146;6767152;4G;OP3;-108;Moyenne
OP3_4G_972;614098;6767844;4G;OP3;-114;Moyenne
OP3_4G_973;615185;6770962;4G;OP3;-51;Bonne
OP3_4G_974;617585;6765901;4G;OP3;-105;Moyenne
OP3_4G_975;616067;6769120;4G;OP3;-105;Moyenne
OP3_4G_976;616067;6769758;4G;OP3;-74;Bonne
OP3_4G_977;616652;6771341;4G;OP3;-58;Bonne
OP3_4G_978;614599;6771921;4G;OP3;-34;Bonne
OP3_4G_979;616544;6773696;4G;OP3;-121;Mauvaise
OP3_4G_980;617401;6772148;4G;OP3;-107;Moyenne
OP3_4G_981;617657;6771805;4G;OP3;-115;Moyenne
OP3_4G_982;617734;6777198;4G;OP3;-70;Bonne
OP3_4G_983;620971;6766874;4G;OP3;-108;Moyenne
OP3_4G_984;622159;6765162;4G;OP3;-37;Bonne
OP3_4G_985;620954;6768806;4G;OP3;-48;Bonne
OP3_4G_986;620864;6769301;4G;OP3;-110;Moyenne
OP3_4G_987;620922;6769910;4G;OP3;-111;Moyenne
OP3_4G_988;621187;6770090;4G;OP3;-97;Moyenne
OP3_4G_989;621126;6770775;4G;OP3;-117;Mauvaise
OP3_4G_990;622471;6768551;4G;OP3;-77;Bonne
OP3_4G_991;619709;6773778;4G;OP3;-112;Moyenne
OP3_4G_992;618660;6778305;4G;OP3;-49;Bonne
OP3_4G_993;621041;6776262;4G;OP3;-110;Moyenne
OP3_4G_994;618661;6781500;4G;OP3;-117;Mauvaise
OP3_4G_995;622885;6785344;4G;OP3;-127;Mauvaise
OP3_4G_996;624084;6767416;4G;OP3;-101;Moyenne
OP3_4G_997;623013;6768239;4G;OP3;-23;Bonne
OP3_4G_998;625339;6768172;4G;OP3;-110;Moyenne
OP3_4G_999;625665;6767218;4G;OP3;-109;Moyenne
OP3_4G_1000;627443;6765781;4G;OP3;-129;Mauvaise
OP3_4G_1001;627534;6766363;4G;OP3;-141;Mauvaise
OP3_4G_1002;627637;6776617;4G;OP3;-120;Mauvaise
OP3_4G_1003;629539;6766642;4G;OP3;-107;Moyenne
OP3_4G_1004;629958;6767932;4G;OP3;-109;Moyenne
OP3_4G_1005;632016;6764616;4G;OP3;-119;Mauvaise
OP3_4G_1006;631642;6766311;4G;OP3;-47;Bonne
OP3_4G_1007;630351;6769141;4G;OP3;-105;Moyenne
OP3_4G_1008;630648;6768947;4G;OP3;-114;Moyenne
OP3_4G_1009;631638;6768352;4G;OP3;-85;Bonne
OP3_4G_1010;631534;6769528;4G;OP3;-106;Moyenne
OP3_4G_1011;628653;6776320;4G;OP3;-43;Bonne
OP3_4G_1012;629710;6777133;4G;OP3;-49;Bonne
OP3_4G_1013;632597;6772011;4G;OP3;-121;Mauvaise
OP3_4G_1014;630437;6778443;4G;OP3;-126;Mauvaise
OP3_4G_1015;625115;6790937;4G;OP3;-131;Mauvaise
OP3_4G_1016;625504;6791000;4G;OP3;-135;Mauvaise
OP3_4G_1017;625937;6791292;4G;OP3;-126;Mauvaise
OP3_4G_1018;626598;6790215;4G;OP3;-113;Moyenne
OP3_4G_1019;629088;6779445;4G;OP3;-140;Mauvaise
OP3_4G_1020;631264;6779749;4G;OP3;-102;Moyenne
OP3_4G_1021;632519;6780134;4G;OP3;-106;Moyenne
OP3_4G_1022;632618;6780502;4G;OP3;-113;Moyenne
OP3_4G_1023;631148;6783826;4G;OP3;-96;Moyenne
OP3_4G_1024;629488;6786160;4G;OP3;-80;Bonne
OP3_4G_1025;630878;6790782;4G;OP3;-107;Moyenne
OP3_4G_1026;632079;6796873;4G;OP3;-64;Bonne
OP3_4G_1027;635208;6703293;4G;OP3;-107;Moyenne
OP3_4G_1028;640870;6704230;4G;OP3;-111;Moyenne
OP3_4G_1029;642490;6703430;4G;OP3;-137;Mauvaise
OP3_4G_1030;632699;6707582;4G;OP3;-132;Mauvaise
OP3_4G_1031;633658;6710826;4G;OP3;-34;Bonne
OP3_4G_1032;633268;6717520;4G;OP3;-130;Mauvaise
OP3_4G_1033;634199;6717356;4G;OP3;-100;Moyenne
OP3_4G_1034;636751;6713288;4G;OP3;-32;Bonne
OP3_4G_1035;638022;6706573;4G;OP3;-22;Bonne
OP3_4G_1036;639293;6716583;4G;OP3;-50;Bonne
OP3_4G_1037;632515;6725582;4G;OP3;-106;Moyenne
OP3_4G_1038;636568;6723456;4G;OP3;-27;Bonne
OP3_4G_1039;634793;6725749;4G;OP3;-113;Moyenne
OP3_4G_1040;636904;6728807;4G;OP3;-36;Bonne
OP3_4G_1041;635795;6733157;4G;OP3;-124;Mauvaise
OP3_4G_1042;640277;6726242;4G;OP3;-39;Bonne
OP3_4G_1043;637780;6729642;4G;OP3;-26;Bonne
OP3_4G_1044;638558;6729267;4G;OP3;-35;Bonne
OP3_4G_1045;638262;6731772;4G;OP3;-104;Moyenne
OP3_4G_1046;637207;6734087;4G;OP3;-98;Moyenne
OP3_4G_1047;640927;6730748;4G;OP3;-102;Moyenne
OP3_4G_1048;643444;6727686;4G;OP3;-118;Mauvaise
OP3_4G_1049;643062;6731953;4G;OP3;-96;Moyenne
OP3_4G_1050;645005;6734627;4G;OP3;-109;Moyenne
OP3_4G_1051;648572;6729593;4G;OP3;-103;Moyenne
OP3_4G_1052;647692;6732289;4G;OP3;-113;Moyenne
OP3_4G_1053;647819;6732567;4G;OP3;-29;Bonne
OP3_4G_1054;647305;6733453;4G;OP3;-112;Moyenne
OP3_4G_1055;648092;6734587;4G;OP3;-67;Bonne
OP3_4G_1056;651649;6728803;4G;OP3;-52;Bonne
OP3_4G_1057;653265;6726843;4G;OP3;-33;Bonne
OP3_4G_1058;652302;6728409;4G;OP3;-90;Bonne
OP3_4G_1059;653774;6729497;4G;OP3;-106;Moyenne
OP3_4G_1060;653325;6733786;4G;OP3;-110;Moyenne
OP3_4G_1061;654396;6729909;4G;OP3;-105;Moyenne
OP3_4G_1062;656665;6734498;4G;OP3;-92;Bonne
OP3_4G_1063;658346;6725496;4G;OP3;-130;Mauvaise
OP3_4G_1064;656949;6728434;4G;OP3;-111;Moyenne
OP3_4G_1065;658420;6728182;4G;OP3;-140;Mauvaise
OP3_4G_1066;658807;6729034;4G;OP3;-100;Moyenne
OP3_4G_1067;658912;6730667;4G;OP3;-51;Bonne
OP3_4G_1068;657863;6732281;4G;OP3;-106;Moyenne
OP3_4G_1069;669017;6719517;4G;OP3;-55;Bonne
OP3_4G_1070;670230;6716789;4G;OP3;-136;Mauvaise
OP3_4G_1071;669862;6719249;4G;OP3;-89;Bonne
OP3_4G_1072;666139;6724409;4G;OP3;-114;Moyenne
OP3_4G_1073;666189;6724573;4G;OP3;-109;Moyenne
OP3_4G_1074;666155;6726357;4G;OP3;-67;Bonne
OP3_4G_1075;663725;6731337;4G;OP3;-20;Bonne
OP3_4G_1076;664575;6727696;4G;OP3;-71;Bonne
OP3_4G_1077;664558;6729898;4G;OP3;-113;Moyenne
OP3_4G_1078;668163;6730115;4G;OP3;-99;Moyenne
OP3_4G_1079;666701;6732022;4G;OP3;-122;Mauvaise
OP3_4G_1080;667741;6734472;4G;OP3;-31;Bonne
OP3_4G_1081;669893;6730721;4G;OP3;-108;Moyenne
OP3_4G_1082;671265;6727240;4G;OP3;-97;Moyenne
OP3_4G_1083;632881;6745442;4G;OP3;-85;Bonne
OP3_4G_1084;633001;6749055;4G;OP3;-119;Mauvaise
OP3_4G_1085;633745;6748683;4G;OP3;-119;Mauvaise
OP3_4G_1086;634895;6749263;4G;OP3;-99;Moyenne
OP3_4G_1087;634936;6742890;4G;OP3;-40;Bonne
OP3_4G_1088;635249;6744698;4G;OP3;-25;Bonne
OP3_4G_1089;637095;6744618;4G;OP3;-41;Bonne
OP3_4G_1090;635310;6748962;4G;OP3;-101;Moyenne
OP3_4G_1091;635926;6748888;4G;OP3;-120;Mauvaise
OP3_4G_1092;638421;6737316;4G;OP3;-112;Moyenne
OP3_4G_1093;638466;6738185;4G;OP3;-106;Moyenne
OP3_4G_1094;637417;6744260;4G;OP3;-58;Bonne
OP3_4G_1095;639322;6749181;4G;OP3;-83;Bonne
OP3_4G_1096;641176;6743233;4G;OP3;-42;Bonne
OP3_4G_1097;641574;6746980;4G;OP3;-37;Bonne
OP3_4G_1098;632745;6750439;4G;OP3;-118;Mauvaise
OP3_4G_1099;634234;6751695;4G;OP3;-27;Bonne
OP3_4G_1100;633361;6753205;4G;OP3;-136;Mauvaise
OP3_4G_1101;633318;6755214;4G;OP3;-113;Moyenne
OP3_4G_1102;636170;6749855;4G;OP3;-92;Bonne
OP3_4G_1103;636199;6750401;4G;OP3;-79;Bonne
OP3_4G_1104;635553;6754503;4G;OP3;-63;Bonne
OP3_4G_1105;635706;6755442;4G;OP3;-88;Bonne
OP3_4G_1106;636239;6755738;4G;OP3;-87;Bonne
OP3_4G_1107;636431;6756395;4G;OP3;-102;Moyenne
OP3_4G_1108;633590;6761894;4G;OP3;-46;Bonne
OP3_4G_1109;634487;6763760;4G;OP3;-62;Bonne
OP3_4G_1110;635454;6763332;4G;OP3;-100;Moyenne
OP3_4G_1111;638017;6751930;4G;OP3;-140;Mauvaise
OP3_4G_1112;638939;6753493;4G;OP3;-108;Moyenne
OP3_4G_1113;642124;6752676;4G;OP3;-88;Bonne
OP3_4G_1114;641618;6753210;4G;OP3;-98;Moyenne
OP3_4G_1115;641969;6755256;4G;OP3;-73;Bonne
OP3_4G_1116;639979;6761525;4G;OP3;-39;Bonne
OP3_4G_1117;643822;6736723;4G;OP3;-34;Bonne
OP3_4G_1118;644369;6737983;4G;OP3;-115;Moyenne
OP3_4G_1119;647222;6739425;4G;OP3;-115;Moyenne
OP3_4G_1120;651031;6737852;4G;OP3;-105;Moyenne
OP3_4G_1121;651061;6737396;4G;OP3;-112;Moyenne
OP3_4G_1122;651881;6736544;4G;OP3;-126;Mauvaise
OP3_4G_1123;651601;6739303;4G;OP3;-94;Bonne
OP3_4G_1124;647953;6748442;4G;OP3;-110;Moyenne
OP3_4G_1125;648677;6748028;4G;OP3;-109;Moyenne
OP3_4G_1126;648506;6749027;4G;OP3;-32;Bonne
OP3_4G_1127;650429;6749039;4G;OP3;-90;Bonne
OP3_4G_1128;651088;6745981;4G;OP3;-138;Mauvaise
OP3_4G_1129;643328;6750518;4G;OP3;-115;Moyenne
OP3_4G_1130;642720;6752552;4G;OP3;-68;Bonne
OP3_4G_1131;643531;6750948;4G;OP3;-86;Bonne
OP3_4G_1132;643650;6751183;4G;OP3;-57;Bonne
OP3_4G_1133;644524;6752441;4G;OP3;-26;Bonne
OP3_4G_1134;643874;6752902;4G;OP3;-104;Moyenne
OP3_4G_1135;644807;6750725;4G;OP3;-84;Bonne
OP3_4G_1136;644943;6750790;4G;OP3;-63;Bonne
OP3_4G_1137;646996;6750870;4G;OP3;-106;Moyenne
OP3_4G_1138;645853;6753578;4G;OP3;-103;Moyenne
OP3_4G_1139;647070;6753847;4G;OP3;-100;Moyenne
OP3_4G_1140;647213;6762622;4G;OP3;-61;Bonne
OP3_4G_1141;647887;6754176;4G;OP3;-106;Moyenne
OP3_4G_1142;648941;6753982;4G;OP3;-117;Mauvaise
OP3_4G_1143;649818;6749862;4G;OP3;-34;Bonne
OP3_4G_1144;651020;6751117;4G;OP3;-106;Moyenne
OP3_4G_1145;648035;6756651;4G;OP3;-70;Bonne
OP3_4G_1146;649361;6757581;4G;OP3;-32;Bonne
OP3_4G_1147;647538;6763274;4G;OP3;-39;Bonne
OP3_4G_1148;634777;6764712;4G;OP3;-101;Moyenne
OP3_4G_1149;632921;6769983;4G;OP3;-53;Bonne
OP3_4G_1150;633914;6770783;4G;OP3;-101;Moyenne
OP3_4G_1151;635033;6768647;4G;OP3;-40;Bonne
OP3_4G_1152;634231;6769639;4G;OP3;-41;Bonne
OP3_4G_1153;635444;6764064;4G;OP3;-98;Moyenne
OP3_4G_1154;636109;6768059;4G;OP3;-123;Mauvaise
OP3_4G_1155;636792;6772962;4G;OP3;-99;Moyenne
OP3_4G_1156;636397;6777103;4G;OP3;-77;Bonne
OP3_4G_1157;641571;6768344;4G;OP3;-115;Moyenne
OP3_4G_1158;632880;6782652;4G;OP3;-112;Moyenne
OP3_4G_1159;634187;6785601;4G;OP3;-24;Bonne
OP3_4G_1160;635471;6779425;4G;OP3;-26;Bonne
OP3_4G_1161;636152;6780691;4G;OP3;-96;Moyenne
OP3_4G_1162;636361;6784214;4G;OP3;-22;Bonne
OP3_4G_1163;637254;6786724;4G;OP3;-99;Moyenne
OP3_4G_1164;639735;6778610;4G;OP3;-60;Bonne
OP3_4G_1165;638322;6790585;4G;OP3;-26;Bonne
OP3_4G_1166;641239;6789046;4G;OP3;-43;Bonne
OP3_4G_1167;641159;6791379;4G;OP3;-41;Bonne
OP3_4G_1168;641045;6791397;4G;OP3;-21;Bonne
OP3_4G_1169;641175;6791742;4G;OP3;-80;Bonne
OP3_4G_1170;642722;6764417;4G;OP3;-79;Bonne
OP3_4G_1171;644416;6768177;4G;OP3;-105;Moyenne
OP3_4G_1172;643794;6770370;4G;OP3;-140;Mauvaise
OP3_4G_1173;643355;6772073;4G;OP3;-113;Moyenne
OP3_4G_1174;643163;6772532;4G;OP3;-110;Moyenne
OP3_4G_1175;644061;6771156;4G;OP3;-123;Mauvaise
OP3_4G_1176;645368;6772020;4G;OP3;-104;Moyenne
OP3_4G_1177;645161;6773041;4G;OP3;-101;Moyenne
OP3_4G_1178;645561;6775374;4G;OP3;-23;Bonne
OP3_4G_1179;647540;6763870;4G;OP3;-42;Bonne
OP3_4G_1180;649073;6765947;4G;OP3;-39;Bonne
OP3_4G_1181;647614;6769087;4G;OP3;-52;Bonne
OP3_4G_1182;651789;6772988;4G;OP3;-115;Moyenne
OP3_4G_1183;644003;6780573;4G;OP3;-103;Moyenne
OP3_4G_1184;643493;6784499;4G;OP3;-66;Bonne
OP3_4G_1185;645956;6784554;4G;OP3;-106;Moyenne
OP3_4G_1186;647188;6785583;4G;OP3;-102;Moyenne
OP3_4G_1187;645047;6787717;4G;OP3;-24;Bonne
OP3_4G_1188;644282;6789780;4G;OP3;-115;Moyenne
OP3_4G_1189;644899;6792195;4G;OP3;-118;Mauvaise
OP3_4G_1190;645330;6786161;4G;OP3;-56;Bonne
OP3_4G_1191;646242;6785701;4G;OP3;-38;Bonne
OP3_4G_1192;645872;6791309;4G;OP3;-140;Mauvaise
OP3_4G_1193;651244;6778641;4G;OP3;-77;Bonne
OP3_4G_1194;650424;6784473;4G;OP3;-87;Bonne
OP3_4G_1195;652173;6784578;4G;OP3;-77;Bonne
OP3_4G_1196;649859;6785729;4G;OP3;-37;Bonne
OP3_4G_1197;648764;6791457;4G;OP3;-115;Moyenne
OP3_4G_1198;651961;6790485;4G;OP3;-43;Bonne
OP3_4G_1199;652336;6791591;4G;OP3;-58;Bonne
OP3_4G_1200;653465;6737616;4G;OP3;-79;Bonne
OP3_4G_1201;653722;6737839;4G;OP3;-47;Bonne
OP3_4G_1202;653109;6740414;4G;OP3;-88;Bonne
OP3_4G_1203;653354;6739408;4G;OP3;-76;Bonne
OP3_4G_1204;653553;6741306;4G;OP3;-48;Bonne
OP3_4G_1205;654450;6737834;4G;OP3;-99;Moyenne
OP3_4G_1206;653997;6745517;4G;OP3;-113;Moyenne
OP3_4G_1207;652609;6748140;4G;OP3;-46;Bonne
OP3_4G_1208;655727;6745006;4G;OP3;-106;Moyenne
OP3_4G_1209;657719;6742156;4G;OP3;-105;Moyenne
OP3_4G_1210;657585;6742914;4G;OP3;-28;Bonne
OP3_4G_1211;656984;6744454;4G;OP3;-49;Bonne
OP3_4G_1212;657067;6745175;4G;OP3;-107;Moyenne
OP3_4G_1213;657720;6744842;4G;OP3;-47;Bonne
OP3_4G_1214;658122;6744945;4G;OP3;-24;Bonne
OP3_4G_1215;658619;6743414;4G;OP3;-24;Bonne
OP3_4G_1216;659194;6745534;4G;OP3;-100;Moyenne
OP3_4G_1217;659283;6745890;4G;OP3;-120;Mauvaise
OP3_4G_1218;659890;6744479;4G;OP3;-115;Moyenne
OP3_4G_1219;659897;6744559;4G;OP3;-104;Moyenne
OP3_4G_1220;660593;6745116;4G;OP3;-121;Mauvaise
OP3_4G_1221;660882;6742246;4G;OP3;-111;Moyenne
OP3_4G_1222;652173;6749742;4G;OP3;-114;Moyenne
OP3_4G_1223;652890;6749615;4G;OP3;-109;Moyenne
OP3_4G_1224;655709;6750159;4G;OP3;-132;Mauvaise
OP3_4G_1225;655189;6759068;4G;OP3;-44;Bonne
OP3_4G_1226;659247;6753784;4G;OP3;-139;Mauvaise
OP3_4G_1227;659092;6756199;4G;OP3;-29;Bonne
OP3_4G_1228;660438;6754419;4G;OP3;-132;Mauvaise
OP3_4G_1229;657526;6759589;4G;OP3;-87;Bonne
OP3_4G_1230;659677;6757372;4G;OP3;-76;Bonne
OP3_4G_1231;661575;6759135;4G;OP3;-76;Bonne
OP3_4G_1232;661092;6762423;4G;OP3;-105;Moyenne
OP3_4G_1233;665442;6735975;4G;OP3;-123;Mauvaise
OP3_4G_1234;666188;6737891;4G;OP3;-112;Moyenne
OP3_4G_1235;666124;6741518;4G;OP3;-37;Bonne
OP3_4G_1236;663833;6745838;4G;OP3;-101;Moyenne
OP3_4G_1237;665212;6747052;4G;OP3;-48;Bonne
OP3_4G_1238;666959;6734563;4G;OP3;-97;Moyenne
OP3_4G_1239;667307;6734669;4G;OP3;-54;Bonne
OP3_4G_1240;669049;6736303;4G;OP3;-52;Bonne
OP3_4G_1241;667399;6738707;4G;OP3;-96;Moyenne
OP3_4G_1242;669937;6734877;4G;OP3;-111;Moyenne
OP3_4G_1243;670342;6735305;4G;OP3;-98;Moyenne
OP3_4G_1244;669226;6737833;4G;OP3;-108;Moyenne
OP3_4G_1245;669575;6737441;4G;OP3;-111;Moyenne
OP3_4G_1246;670394;6734845;4G;OP3;-115;Moyenne
OP3_4G_1247;670630;6735072;4G;OP3;-104;Moyenne
OP3_4G_1248;671051;6735361;4G;OP3;-99;Moyenne
OP3_4G_1249;666819;6745090;4G;OP3;-99;Moyenne
OP3_4G_1250;668609;6744858;4G;OP3;-114;Moyenne
OP3_4G_1251;662423;6752536;4G;OP3;-75;Bonne
OP3_4G_1252;663084;6754434;4G;OP3;-29;Bonne
OP3_4G_1253;663507;6753622;4G;OP3;-65;Bonne
OP3_4G_1254;663879;6754428;4G;OP3;-30;Bonne
OP3_4G_1255;665367;6753366;4G;OP3;-128;Mauvaise
OP3_4G_1256;667985;6754689;4G;OP3;-133;Mauvaise
